"Date/Time","Lat","Lon","Base"
"4/10/2014 22:20:00",40.7406,-74.0077,"B02598"
"4/10/2014 22:26:00",40.7406,-74.0064,"B02598"
"4/10/2014 22:28:00",40.7407,-74.0069,"B02598"
"4/10/2014 23:03:00",40.7407,-74.0069,"B02598"
"4/10/2014 23:33:00",40.7405,-74.0075,"B02598"
"4/10/2014 23:39:00",40.7405,-74.0065,"B02598"
"4/10/2014 23:44:00",40.74,-74.0072,"B02598"
"4/11/2014 6:57:00",40.7408,-74.0077,"B02598"
"4/11/2014 7:13:00",40.7405,-74.0078,"B02598"
"4/11/2014 9:42:00",40.7401,-74.0076,"B02598"
"4/11/2014 13:54:00",40.7398,-74.0061,"B02598"
"4/11/2014 15:37:00",40.7398,-74.0062,"B02598"
"4/11/2014 17:04:00",40.7408,-74.0076,"B02598"
"4/11/2014 18:46:00",40.7407,-74.0077,"B02598"
"4/11/2014 18:58:00",40.74,-74.0073,"B02598"
"4/11/2014 20:05:00",40.7409,-74.0072,"B02598"
"4/11/2014 20:31:00",40.74,-74.0073,"B02598"
"4/11/2014 20:46:00",40.7399,-74.0061,"B02598"
"4/11/2014 21:37:00",40.7407,-74.0076,"B02598"
"4/11/2014 21:49:00",40.7409,-74.007,"B02598"
"4/11/2014 21:52:00",40.7406,-74.0066,"B02598"
"4/11/2014 22:03:00",40.7404,-74.0063,"B02598"
"4/11/2014 22:29:00",40.7407,-74.0078,"B02598"
"4/11/2014 22:38:00",40.7403,-74.0059,"B02598"
"4/11/2014 23:02:00",40.7402,-74.0059,"B02598"
"4/11/2014 23:42:00",40.7403,-74.0059,"B02598"
"4/12/2014 0:46:00",40.7394,-74.0075,"B02598"
"4/12/2014 0:54:00",40.7406,-74.0078,"B02598"
"4/12/2014 0:59:00",40.7394,-74.0073,"B02598"
"4/12/2014 1:54:00",40.7394,-74.0068,"B02598"
"4/12/2014 2:08:00",40.741,-74.0075,"B02598"
"4/12/2014 4:22:00",40.7408,-74.0076,"B02598"
"4/12/2014 8:05:00",40.7408,-74.0077,"B02598"
